,field_1,LEGALLAND,Mer,TP,RG,Qrtsec,Section,Qrt,Series,Slope,OM,Name,Name_2,Name_3,Name_4,easting,northing,b1,b2,b3,b4,b5,b6,b7,ari,ari_noBareSoil,CRSI,CRSI_noBareSoil,NDVI_July_Aug,NDVI_July_Aug_noBareSoil,NDVI_Sept_Oct,NDVI_Sept_Oct_noBareSoil,NDVI_SD,SAVI_Jul_Aug,SAVI_Jul_Aug_noBareSoil,SAVI_Sept_Oct,SAVI_Sept_Oct_noBareSoil,dem_3x3_sd3x3,dem_3x3_sd5x5,dem_3x3_sd9x9,dem_3x3_sd21x21,dem_9x9_sd21x21,dem_9x9_sd101x101,dem_3x3_tri,dem_5x5_tri,dem_9x9_tri,dem_9x9_tri_20,precip,temperature,MidSlope_Pos_100m,Norm_Height_100m,Slope_Height_100m,Stand_Height_100m,SWI_100m,Valley_Depth_100m,precip_spring,precip_summer,temperature_high,MODIS_NDVI_May_Oct,MODIS_NDVI_May,MODIS_NDVI_June,MODIS_NDVI_July,MODIS_NDVI_Aug,MODIS_NDVI_Sept,MODIS_NDVI_Oct,MODIS_NDVI_SD,MODIS_NDVI_Max_Min,MODIS_NDVI_Max_Month
2174,2175,NW-32-42-23-2,W2,42,23,NW32,32,NW,TGA,L,8.1,TIGER HILLS ORTHIC DARK,GRA,,,480684.4852,5834895.875,635.75,894.5,1068.0834,1657.5938,3083.0557,2983.1875,2742.2144,2.3551898,2.6904101,0.8418956,0.8506385,0.60349303,0.68834317,0.21659558,0.4491168,0.202723057253814,0.904299093325615,0.955179378705361,0.322236462236344,0.62616193407732,0.7847048,1.2013667,1.852103,4.4142604,4.407543,18.473354,1.5839479,1.5020978,1.4532326,2.971586,521.73676,288.0431,0.4046596,0.7023298,4.408167,488.00632,7.9275346,1.8572122,139.516280269349,288.312467102055,4.878049,0.36352882,0.24366924,0.36926666,0.75554544,0.6892079,0.34567785,0.2675526,0.5118762,0.28170204,7
2175,2176,NW-32-42-23-2,W2,42,23,NW32,32,NW,NRD,,4.9,NORTHERN LIGHT DARK,GRAY LU,,,480684.4852,5834895.875,635.75,894.5,1068.0834,1657.5938,3083.0557,2983.1875,2742.2144,2.3551898,2.6904101,0.8418956,0.8506385,0.60349303,0.68834317,0.21659558,0.4491168,0.202723057253814,0.904299093325615,0.955179378705361,0.322236462236344,0.62616193407732,0.7847048,1.2013667,1.852103,4.4142604,4.407543,18.473354,1.5839479,1.5020978,1.4532326,2.971586,521.73676,288.0431,0.4046596,0.7023298,4.408167,488.00632,7.9275346,1.8572122,139.516280269349,288.312467102055,4.878049,0.36352882,0.24366924,0.36926666,0.75554544,0.6892079,0.34567785,0.2675526,0.5118762,0.28170204,7
2176,2177,NW-32-42-23-2,W2,42,23,NW32,32,NW,TGA,,8.1,TIGER HILLS ORTHIC DARK,GRA,,,480684.4852,5834895.875,635.75,894.5,1068.0834,1657.5938,3083.0557,2983.1875,2742.2144,2.3551898,2.6904101,0.8418956,0.8506385,0.60349303,0.68834317,0.21659558,0.4491168,0.202723057253814,0.904299093325615,0.955179378705361,0.322236462236344,0.62616193407732,0.7847048,1.2013667,1.852103,4.4142604,4.407543,18.473354,1.5839479,1.5020978,1.4532326,2.971586,521.73676,288.0431,0.4046596,0.7023298,4.408167,488.00632,7.9275346,1.8572122,139.516280269349,288.312467102055,4.878049,0.36352882,0.24366924,0.36926666,0.75554544,0.6892079,0.34567785,0.2675526,0.5118762,0.28170204,7
2177,2178,NW-32-42-23-2,W2,42,23,NW32,32,NW,TGA,M,5.8,TIGER HILLS ORTHIC DARK,GRA,,,480684.4852,5834895.875,635.75,894.5,1068.0834,1657.5938,3083.0557,2983.1875,2742.2144,2.3551898,2.6904101,0.8418956,0.8506385,0.60349303,0.68834317,0.21659558,0.4491168,0.202723057253814,0.904299093325615,0.955179378705361,0.322236462236344,0.62616193407732,0.7847048,1.2013667,1.852103,4.4142604,4.407543,18.473354,1.5839479,1.5020978,1.4532326,2.971586,521.73676,288.0431,0.4046596,0.7023298,4.408167,488.00632,7.9275346,1.8572122,139.516280269349,288.312467102055,4.878049,0.36352882,0.24366924,0.36926666,0.75554544,0.6892079,0.34567785,0.2675526,0.5118762,0.28170204,7
2178,2179,NW-32-42-23-2,W2,42,23,NW32,32,NW,NRD,U,4.9,NORTHERN LIGHT DARK GRAY,LU,,,480684.4852,5834895.875,635.75,894.5,1068.0834,1657.5938,3083.0557,2983.1875,2742.2144,2.3551898,2.6904101,0.8418956,0.8506385,0.60349303,0.68834317,0.21659558,0.4491168,0.202723057253814,0.904299093325615,0.955179378705361,0.322236462236344,0.62616193407732,0.7847048,1.2013667,1.852103,4.4142604,4.407543,18.473354,1.5839479,1.5020978,1.4532326,2.971586,521.73676,288.0431,0.4046596,0.7023298,4.408167,488.00632,7.9275346,1.8572122,139.516280269349,288.312467102055,4.878049,0.36352882,0.24366924,0.36926666,0.75554544,0.6892079,0.34567785,0.2675526,0.5118762,0.28170204,7
2179,2180,NW-32-42-23-2,W2,42,23,NW32,32,NW,TGA,,5.8,TIGER HILLS ORTHIC,DARK GRA,,,480684.4852,5834895.875,635.75,894.5,1068.0834,1657.5938,3083.0557,2983.1875,2742.2144,2.3551898,2.6904101,0.8418956,0.8506385,0.60349303,0.68834317,0.21659558,0.4491168,0.202723057253814,0.904299093325615,0.955179378705361,0.322236462236344,0.62616193407732,0.7847048,1.2013667,1.852103,4.4142604,4.407543,18.473354,1.5839479,1.5020978,1.4532326,2.971586,521.73676,288.0431,0.4046596,0.7023298,4.408167,488.00632,7.9275346,1.8572122,139.516280269349,288.312467102055,4.878049,0.36352882,0.24366924,0.36926666,0.75554544,0.6892079,0.34567785,0.2675526,0.5118762,0.28170204,7
2180,2181,NW-32-43-27-2,W2,43,27,NW32,32,NW,CFA,M,8,CUT KNIFE ORTHIC BLACK,,,,439840.0751,5844944.828,613.5417,891.75,1067.7307,1625.75,2999.7693,2999.6807,2748.0625,2.323699,3.0224948,0.8383444,0.85206294,0.6297681,0.6735741,0.19082886,0.38515684,0.228831010394352,0.943817022997317,1.02235701616141,0.286131691664696,0.577704535268186,1.255872,2.1503158,3.5816777,5.901193,5.3074193,23.176874,3.3781285,3.220111,2.5991526,5.2078567,509.46127,288.06363,0.6796107,0.83980536,8.057902,489.69727,7.096512,1.4947294,136.657369484152,281.244152194655,5.195122,0.33935678,0.21959864,0.42334864,0.76813877,0.6063232,0.3031577,0.24375391,0.5485401,0.28150585,7
2181,2182,NW-32-48-15-2,W2,48,15,NW32,32,NW,CRB,,1.4,CARROT RIVER GLEYED DARK,,,GR,555684.176,5893422.68,705.4286,987.625,1170.5,1879.8,3344.7273,2983.9126,3033.9,1.6976305,2.1836853,0.81202865,0.82832843,0.495399,0.52202904,0.27015325,0.425155,0.168520187052177,0.743740380713948,0.849102021431604,0.405297388139232,0.610517749131318,0.34654585,0.44480026,0.5254283,1.2369056,1.1088372,6.731285,0.5444015,0.52745235,0.5274211,0.8168194,549.5275,288.10965,0.022029331,0.48898533,1.3621039,336.02106,9.167455,1.4225423,142.907849743229,303.93788576467,5.3170733,0.39265355,0.2520449,0.3963404,0.7014561,0.68510395,0.36127082,0.27193397,0.44941124,0.27609226,7
2182,2183,NW-33-07-18-3,W3,7,18,NW33,33,NW,FXE,L,2.4,FOX VALLEY ELUVIATED BROWN,,,,254861.7014,5500502.882,866.1786,1228.82,1523,2207.6042,3369.2693,3001.0466,2937.6365,0.9832666,1.5992208,0.76396865,0.8201589,0.23306677,0.565859,0.15578225,0.36104447,0.143029419680054,0.350682833307091,0.747050024943246,0.233442830599826,0.509355183165115,0.69257015,1.0311633,1.8850496,3.805959,3.4493856,15.091939,1.5892442,1.4756826,1.0317572,2.464073,464.45596,288.32516,0.2736464,0.3631768,2.3041832,812.96387,8.559954,4.04156,146.459482729519,242.708093837399,14.487804,0.29235047,0.2337829,0.46185133,0.68800396,0.32576424,0.24380487,0.21965289,0.46835107,0.2280643,7
2183,2184,NW-33-07-18-3,W3,7,18,NW33,33,NW,ADD,U,2.2,ARDILL REGO BROWN,,,,254861.7014,5500502.882,866.1786,1228.82,1523,2207.6042,3369.2693,3001.0466,2937.6365,0.9832666,1.5992208,0.76396865,0.8201589,0.23306677,0.565859,0.15578225,0.36104447,0.143029419680054,0.350682833307091,0.747050024943246,0.233442830599826,0.509355183165115,0.69257015,1.0311633,1.8850496,3.805959,3.4493856,15.091939,1.5892442,1.4756826,1.0317572,2.464073,464.45596,288.32516,0.2736464,0.3631768,2.3041832,812.96387,8.559954,4.04156,146.459482729519,242.708093837399,14.487804,0.29235047,0.2337829,0.46185133,0.68800396,0.32576424,0.24380487,0.21965289,0.46835107,0.2280643,7
2184,2185,NW-33-11-03-3,W3,11,3,NW33,33,NW,ADD,C,2.2,ARDILL REGO BROWN,,,,402226.7522,5534710.788,932.25,1331.9615,1579.8,2281.9546,3256.8215,3015.8691,2838.25,0.91780764,1.566516,0.74371207,0.8090805,0.2548082,0.48480722,0.16071744,0.33576676,0.127141943232432,0.382154424597762,0.721293531383741,0.241344329537923,0.508817666002147,1.2102246,1.7781991,3.229143,5.489595,4.6441846,9.687925,2.7191079,2.4807546,2.2726343,4.2197266,487.5391,288.86392,0.5945937,0.7972968,7.5402923,715.7448,8.296655,1.7587484,146.816607627112,265.02944470905,15.658537,0.30640954,0.21476592,0.3806952,0.62725234,0.36864597,0.25873598,0.22424605,0.41248643,0.21614984,7
2185,2186,NW-33-22-02-3,W3,22,2,NW33,33,NW,BRA,U,2.1,BRADWELL ORTHIC DARK BROWN,,,,413567.918,5641389.915,826.6071,1164.0834,1403.125,2088.0334,3416.2727,3013.375,2999.5833,1.0042402,1.5121446,0.7641652,0.8039882,0.30982584,0.52307135,0.18614475,0.34828824,0.126818463825565,0.463573284141498,0.713685899807877,0.278729349486702,0.52941420878539,0.7788024,0.90804374,1.2561476,1.9036124,1.695997,4.89768,1.0499797,0.9871666,0.9481578,1.3626993,476.18744,288.92413,0.1395515,0.56977576,5.749462,535.9873,8.274541,4.339078,135.690352982958,260.906000528484,13.414634,0.35371968,0.24413761,0.3375196,0.60840654,0.5686932,0.31519654,0.24398685,0.3644197,0.23780474,7
2186,2187,NW-33-22-02-3,W3,22,2,NW33,33,NW,BRE,L,2.4,BRADWELL ELUVIATED DARK BRO,,,,413567.918,5641389.915,826.6071,1164.0834,1403.125,2088.0334,3416.2727,3013.375,2999.5833,1.0042402,1.5121446,0.7641652,0.8039882,0.30982584,0.52307135,0.18614475,0.34828824,0.126818463825565,0.463573284141498,0.713685899807877,0.278729349486702,0.52941420878539,0.7788024,0.90804374,1.2561476,1.9036124,1.695997,4.89768,1.0499797,0.9871666,0.9481578,1.3626993,476.18744,288.92413,0.1395515,0.56977576,5.749462,535.9873,8.274541,4.339078,135.690352982958,260.906000528484,13.414634,0.35371968,0.24413761,0.3375196,0.60840654,0.5686932,0.31519654,0.24398685,0.3644197,0.23780474,7
2187,2188,NW-33-22-12-2,W2,22,12,NW33,33,NW,OXA,,7.6,OXBOW ORTHIC BLACK,,,,596440.4954,5644218.525,627.125,836.6667,987.5,1592.0667,2774.6,3001.0605,2550.8,1.5369728,2.1472323,0.805369,0.8371061,0.51088065,0.65292,0.24095865,0.42171025,0.177368729582087,0.764352010441334,0.91728192085207,0.361283065844428,0.591767961061663,0.5934795,0.87914294,1.4099779,3.142895,2.5401068,3.5380676,1.1645737,0.941926,0.49371254,1.6618059,533.27765,288.12598,0.056693632,0.52834684,3.3691483,557.94165,8.895609,3.0050623,148.450675463398,291.711131039473,6.487805,0.51742834,0.32632297,0.5190094,0.6597411,0.6493152,0.5212417,0.4006912,0.33341813,0.2758654,7
2188,2189,NW-33-35-08-3,W3,35,8,NW33,33,NW,BRX,,6.3,,,,,356517.0629,5768980.636,772.3333,1031.75,1191.7778,1879.9445,2983.875,3000.5146,2696.8635,0.996299,1.4490654,0.75507563,0.7938753,0.37806094,0.53376526,0.1950343,0.397974,0.148046233374266,0.565336720823667,0.739595474941472,0.2920800659893,0.595793031756776,0.48461226,0.52688897,0.57084584,0.8842228,0.6190821,2.536109,0.8021584,0.6481489,0.07428088,0.4419714,463.09766,288.44504,0.012301707,0.50615084,5.547011,465.00174,8.855833,5.4121943,128.294863255458,255.025745227106,9.195122,0.3154038,0.1771322,0.26737162,0.4749726,0.4551447,0.31404528,0.23541078,0.29784042,0.21507731,7
2189,2190,NW-33-38-23-2,W2,38,23,NW33,33,NW,HDA,L,6.3,HOODOO ORTHIC BLACK,,,,483922.9163,5796057.382,687.16876,935.32794,1092,1597.7595,2918.6667,2983.3096,2744.182,1.573903,2.2749996,0.80708677,0.8352245,0.5101414,0.6275728,0.18633668,0.45236015,0.201838490470525,0.764163693770692,0.950310251942031,0.278373034628326,0.552786534347035,1.0713148,1.4197065,1.7607405,1.801849,1.4073044,5.4508314,1.5149837,1.4153999,1.1657289,1.2664739,515.76105,288.19717,0.10265807,0.54875284,1.9730939,525.06854,7.7733035,1.6102314,139.321313721407,285.114811151014,5.634146,0.3498562,0.2239636,0.3926085,0.77549756,0.6552299,0.31053057,0.24864894,0.55153394,0.28562382,7
2190,2191,NW-33-38-23-2,W2,38,23,NW33,33,NW,OXC,U,5.4,OXBOW CALCAREOUS BLACK,,,,483922.9163,5796057.382,687.16876,935.32794,1092,1597.7595,2918.6667,2983.3096,2744.182,1.573903,2.2749996,0.80708677,0.8352245,0.5101414,0.6275728,0.18633668,0.45236015,0.201838490470525,0.764163693770692,0.950310251942031,0.278373034628326,0.552786534347035,1.0713148,1.4197065,1.7607405,1.801849,1.4073044,5.4508314,1.5149837,1.4153999,1.1657289,1.2664739,515.76105,288.19717,0.10265807,0.54875284,1.9730939,525.06854,7.7733035,1.6102314,139.321313721407,285.114811151014,5.634146,0.3498562,0.2239636,0.3926085,0.77549756,0.6552299,0.31053057,0.24864894,0.55153394,0.28562382,7
2191,2192,NW-33-38-23-2,W2,38,23,NW33,33,NW,MWF,D,5.6,,,,,483922.9163,5796057.382,687.16876,935.32794,1092,1597.7595,2918.6667,2983.3096,2744.182,1.573903,2.2749996,0.80708677,0.8352245,0.5101414,0.6275728,0.18633668,0.45236015,0.201838490470525,0.764163693770692,0.950310251942031,0.278373034628326,0.552786534347035,1.0713148,1.4197065,1.7607405,1.801849,1.4073044,5.4508314,1.5149837,1.4153999,1.1657289,1.2664739,515.76105,288.19717,0.10265807,0.54875284,1.9730939,525.06854,7.7733035,1.6102314,139.321313721407,285.114811151014,5.634146,0.3498562,0.2239636,0.3926085,0.77549756,0.6552299,0.31053057,0.24864894,0.55153394,0.28562382,7
2192,2193,NW-33-38-23-2,W2,38,23,NW33,33,NW,HDA,M,5.3,HOODOO ORTHIC BLACK,,,,483922.9163,5796057.382,687.16876,935.32794,1092,1597.7595,2918.6667,2983.3096,2744.182,1.573903,2.2749996,0.80708677,0.8352245,0.5101414,0.6275728,0.18633668,0.45236015,0.201838490470525,0.764163693770692,0.950310251942031,0.278373034628326,0.552786534347035,1.0713148,1.4197065,1.7607405,1.801849,1.4073044,5.4508314,1.5149837,1.4153999,1.1657289,1.2664739,515.76105,288.19717,0.10265807,0.54875284,1.9730939,525.06854,7.7733035,1.6102314,139.321313721407,285.114811151014,5.634146,0.3498562,0.2239636,0.3926085,0.77549756,0.6552299,0.31053057,0.24864894,0.55153394,0.28562382,7
2193,2194,NW-33-38-27-2,W2,38,27,NW33,33,NW,WRA,M,6.9,WEYBURN ORTHIC,DARK BROWN,,,445027.3897,5796344.417,682.75,932.25,1092.25,1766.25,2826.75,2968.6912,2518.5833,1.4598331,1.8870406,0.8049549,0.8269762,0.5034142,0.63465226,0.22362736,0.40814003,0.172708791675218,0.755458326861299,0.865164752799281,0.335397350862877,0.596612515838604,1.709436,3.1027966,4.4721756,6.616671,6.206793,13.213949,4.285749,3.7705634,2.9912248,5.1149077,500.60995,288.31583,0.6123096,0.8061548,6.0387874,563.9591,6.7923994,1.4530885,136.203548828142,276.548085567235,6.6829267,0.43535024,0.28370154,0.50882626,0.7674636,0.6405088,0.40015683,0.30270556,0.4837621,0.2824682,7
2194,2195,NW-33-38-27-2,W2,38,27,NW33,33,NW,WRC,U,3.6,WEYBURN CALCAREOUS,DARK BRO,,,445027.3897,5796344.417,682.75,932.25,1092.25,1766.25,2826.75,2968.6912,2518.5833,1.4598331,1.8870406,0.8049549,0.8269762,0.5034142,0.63465226,0.22362736,0.40814003,0.172708791675218,0.755458326861299,0.865164752799281,0.335397350862877,0.596612515838604,1.709436,3.1027966,4.4721756,6.616671,6.206793,13.213949,4.285749,3.7705634,2.9912248,5.1149077,500.60995,288.31583,0.6123096,0.8061548,6.0387874,563.9591,6.7923994,1.4530885,136.203548828142,276.548085567235,6.6829267,0.43535024,0.28370154,0.50882626,0.7674636,0.6405088,0.40015683,0.30270556,0.4837621,0.2824682,7
2195,2196,NW-33-38-27-2,W2,38,27,NW33,33,NW,WRA,L,8,WEYBURN ORTHIC DARK BROWN,,,,445027.3897,5796344.417,682.75,932.25,1092.25,1766.25,2826.75,2968.6912,2518.5833,1.4598331,1.8870406,0.8049549,0.8269762,0.5034142,0.63465226,0.22362736,0.40814003,0.172708791675218,0.755458326861299,0.865164752799281,0.335397350862877,0.596612515838604,1.709436,3.1027966,4.4721756,6.616671,6.206793,13.213949,4.285749,3.7705634,2.9912248,5.1149077,500.60995,288.31583,0.6123096,0.8061548,6.0387874,563.9591,6.7923994,1.4530885,136.203548828142,276.548085567235,6.6829267,0.43535024,0.28370154,0.50882626,0.7674636,0.6405088,0.40015683,0.30270556,0.4837621,0.2824682,7
2196,2197,NW-33-39-24-2,W2,39,24,NW33,33,NW,MED,U,1.3,MEOTA REGO BLACK,,,,472437.8596,5805819.996,716.36365,996,1178.6666,1845,3122.5,2966.3635,2835,1.6783084,2.1627123,0.81202316,0.8333889,0.50247353,0.55910915,0.22560637,0.38305104,0.171417191492972,0.753039047915361,0.864945021980852,0.338361046034595,0.604184932484877,2.0955691,2.656805,2.9792297,2.4456112,1.983046,7.717794,2.6851847,2.2817738,1.7306498,1.8594729,514.1572,288.1669,0.26009527,0.56174695,3.082788,538.97736,6.549916,2.2477496,138.8926894635,284.344461880652,5.6829267,0.51348716,0.34568906,0.54461217,0.6308434,0.5841175,0.517512,0.40830922,0.28515434,0.2651627,7
2197,2198,NW-33-39-24-2,W2,39,24,NW33,33,NW,MEA,M,1.6,MEOTA ORTHIC BLACK,,,,472437.8596,5805819.996,716.36365,996,1178.6666,1845,3122.5,2966.3635,2835,1.6783084,2.1627123,0.81202316,0.8333889,0.50247353,0.55910915,0.22560637,0.38305104,0.171417191492972,0.753039047915361,0.864945021980852,0.338361046034595,0.604184932484877,2.0955691,2.656805,2.9792297,2.4456112,1.983046,7.717794,2.6851847,2.2817738,1.7306498,1.8594729,514.1572,288.1669,0.26009527,0.56174695,3.082788,538.97736,6.549916,2.2477496,138.8926894635,284.344461880652,5.6829267,0.51348716,0.34568906,0.54461217,0.6308434,0.5841175,0.517512,0.40830922,0.28515434,0.2651627,7
2198,2199,NW-33-39-24-2,W2,39,24,NW33,33,NW,MWD,D,6.6,MEADOW REGO HUMIC,GLEYSOL,,,472437.8596,5805819.996,716.36365,996,1178.6666,1845,3122.5,2966.3635,2835,1.6783084,2.1627123,0.81202316,0.8333889,0.50247353,0.55910915,0.22560637,0.38305104,0.171417191492972,0.753039047915361,0.864945021980852,0.338361046034595,0.604184932484877,2.0955691,2.656805,2.9792297,2.4456112,1.983046,7.717794,2.6851847,2.2817738,1.7306498,1.8594729,514.1572,288.1669,0.26009527,0.56174695,3.082788,538.97736,6.549916,2.2477496,138.8926894635,284.344461880652,5.6829267,0.51348716,0.34568906,0.54461217,0.6308434,0.5841175,0.517512,0.40830922,0.28515434,0.2651627,7
2199,2200,NW-33-39-24-2,W2,39,24,NW33,33,NW,PEA,L,1.5,PERLEY ORTHIC BLACK,,,,472437.8596,5805819.996,716.36365,996,1178.6666,1845,3122.5,2966.3635,2835,1.6783084,2.1627123,0.81202316,0.8333889,0.50247353,0.55910915,0.22560637,0.38305104,0.171417191492972,0.753039047915361,0.864945021980852,0.338361046034595,0.604184932484877,2.0955691,2.656805,2.9792297,2.4456112,1.983046,7.717794,2.6851847,2.2817738,1.7306498,1.8594729,514.1572,288.1669,0.26009527,0.56174695,3.082788,538.97736,6.549916,2.2477496,138.8926894635,284.344461880652,5.6829267,0.51348716,0.34568906,0.54461217,0.6308434,0.5841175,0.517512,0.40830922,0.28515434,0.2651627,7
2200,2201,NW-33-39-24-2,W2,39,24,NW33,33,NW,PEA,L,1.3,PERLEY ORTHIC BLACK,,,,472437.8596,5805819.996,716.36365,996,1178.6666,1845,3122.5,2966.3635,2835,1.6783084,2.1627123,0.81202316,0.8333889,0.50247353,0.55910915,0.22560637,0.38305104,0.171417191492972,0.753039047915361,0.864945021980852,0.338361046034595,0.604184932484877,2.0955691,2.656805,2.9792297,2.4456112,1.983046,7.717794,2.6851847,2.2817738,1.7306498,1.8594729,514.1572,288.1669,0.26009527,0.56174695,3.082788,538.97736,6.549916,2.2477496,138.8926894635,284.344461880652,5.6829267,0.51348716,0.34568906,0.54461217,0.6308434,0.5841175,0.517512,0.40830922,0.28515434,0.2651627,7
2201,2202,NW-33-39-24-2,W2,39,24,NW33,33,NW,MWD,D,5.9,MEADOW REGO HUMIC,GLEYSOL,,,472437.8596,5805819.996,716.36365,996,1178.6666,1845,3122.5,2966.3635,2835,1.6783084,2.1627123,0.81202316,0.8333889,0.50247353,0.55910915,0.22560637,0.38305104,0.171417191492972,0.753039047915361,0.864945021980852,0.338361046034595,0.604184932484877,2.0955691,2.656805,2.9792297,2.4456112,1.983046,7.717794,2.6851847,2.2817738,1.7306498,1.8594729,514.1572,288.1669,0.26009527,0.56174695,3.082788,538.97736,6.549916,2.2477496,138.8926894635,284.344461880652,5.6829267,0.51348716,0.34568906,0.54461217,0.6308434,0.5841175,0.517512,0.40830922,0.28515434,0.2651627,7
2202,2203,NW-33-39-24-2,W2,39,24,NW33,33,NW,MEA,L,4.3,MEOTA ORTHIC BLACK,,,,472437.8596,5805819.996,716.36365,996,1178.6666,1845,3122.5,2966.3635,2835,1.6783084,2.1627123,0.81202316,0.8333889,0.50247353,0.55910915,0.22560637,0.38305104,0.171417191492972,0.753039047915361,0.864945021980852,0.338361046034595,0.604184932484877,2.0955691,2.656805,2.9792297,2.4456112,1.983046,7.717794,2.6851847,2.2817738,1.7306498,1.8594729,514.1572,288.1669,0.26009527,0.56174695,3.082788,538.97736,6.549916,2.2477496,138.8926894635,284.344461880652,5.6829267,0.51348716,0.34568906,0.54461217,0.6308434,0.5841175,0.517512,0.40830922,0.28515434,0.2651627,7
2203,2204,NW-33-41-21-2,W2,41,21,NW33,33,NW,CFA,L,4.9,CUT KNIFE ORTHIC,BLACK,,,501732.7382,5825167.377,677.59375,917.6111,1064.0172,1654.8055,3120.25,2983.513,2840.3928,2.0059426,2.7281559,0.82734966,0.8448637,0.5681206,0.6313151,0.20431155,0.33920524,0.203230514504186,0.852872043527142,0.971553650284204,0.307318545712233,0.556964549092636,0.6954255,0.8638852,1.0785477,2.640658,2.4903426,7.2676163,0.990778,0.85169435,0.8741855,1.7092543,526.8948,288.10007,0.11939433,0.44030285,1.5227964,429.87738,7.771708,1.9265683,141.1055160239,291.450207233843,4.6585364,0.3867551,0.25095874,0.44069642,0.740243,0.65287113,0.35334557,0.26432154,0.48928428,0.28138405,7
2204,2205,NW-33-41-21-2,W2,41,21,NW33,33,NW,CFA,M,4.5,CUT KNIFE ORTHIC,BLACK,,,501732.7382,5825167.377,677.59375,917.6111,1064.0172,1654.8055,3120.25,2983.513,2840.3928,2.0059426,2.7281559,0.82734966,0.8448637,0.5681206,0.6313151,0.20431155,0.33920524,0.203230514504186,0.852872043527142,0.971553650284204,0.307318545712233,0.556964549092636,0.6954255,0.8638852,1.0785477,2.640658,2.4903426,7.2676163,0.990778,0.85169435,0.8741855,1.7092543,526.8948,288.10007,0.11939433,0.44030285,1.5227964,429.87738,7.771708,1.9265683,141.1055160239,291.450207233843,4.6585364,0.3867551,0.25095874,0.44069642,0.740243,0.65287113,0.35334557,0.26432154,0.48928428,0.28138405,7
2205,2206,NW-33-41-21-2,W2,41,21,NW33,33,NW,CFA,U,4.1,CUT KNIFE ORTHIC,BLACK,,,501732.7382,5825167.377,677.59375,917.6111,1064.0172,1654.8055,3120.25,2983.513,2840.3928,2.0059426,2.7281559,0.82734966,0.8448637,0.5681206,0.6313151,0.20431155,0.33920524,0.203230514504186,0.852872043527142,0.971553650284204,0.307318545712233,0.556964549092636,0.6954255,0.8638852,1.0785477,2.640658,2.4903426,7.2676163,0.990778,0.85169435,0.8741855,1.7092543,526.8948,288.10007,0.11939433,0.44030285,1.5227964,429.87738,7.771708,1.9265683,141.1055160239,291.450207233843,4.6585364,0.3867551,0.25095874,0.44069642,0.740243,0.65287113,0.35334557,0.26432154,0.48928428,0.28138405,7
2206,2207,NW-33-42-22-2,W2,42,22,NW33,33,NW,PPA,M,5.2,PORCUPINE PLAIN ORTHIC,GRAY,,,492023.313,5834872.568,,,,,,,,3.1249745,3.176979,0.8619712,0.86278164,0.6870185,0.68103933,0.36581594,0.44936684,0.201349906197912,1.02938193130698,1.04527391596822,0.549318801089918,0.681135530979804,0.8837839,1.2099462,1.7765971,6.3743525,5.5545425,5.7473316,1.6049422,1.4535893,1.4581333,4.38186,525.12994,288.05423,0.544342,0.227829,1.6322113,396.31055,8.445416,5.550814,140.32111949792,290.334248713349,4.731707,0.62108594,0.35600215,0.7130397,0.7946673,0.71399677,0.60268545,0.41067275,0.43866515,0.32314962,7
2207,2208,NW-33-42-22-2,W2,42,22,NW33,33,NW,PPA,U,5.3,PORCUPINE PLAIN ORTHIC,GRAY,,,492023.313,5834872.568,,,,,,,,3.1249745,3.176979,0.8619712,0.86278164,0.6870185,0.68103933,0.36581594,0.44936684,0.201349906197912,1.02938193130698,1.04527391596822,0.549318801089918,0.681135530979804,0.8837839,1.2099462,1.7765971,6.3743525,5.5545425,5.7473316,1.6049422,1.4535893,1.4581333,4.38186,525.12994,288.05423,0.544342,0.227829,1.6322113,396.31055,8.445416,5.550814,140.32111949792,290.334248713349,4.731707,0.62108594,0.35600215,0.7130397,0.7946673,0.71399677,0.60268545,0.41067275,0.43866515,0.32314962,7
2208,2209,NW-33-42-22-2,W2,42,22,NW33,33,NW,MWF,D,5.1,,,,,492023.313,5834872.568,,,,,,,,3.1249745,3.176979,0.8619712,0.86278164,0.6870185,0.68103933,0.36581594,0.44936684,0.201349906197912,1.02938193130698,1.04527391596822,0.549318801089918,0.681135530979804,0.8837839,1.2099462,1.7765971,6.3743525,5.5545425,5.7473316,1.6049422,1.4535893,1.4581333,4.38186,525.12994,288.05423,0.544342,0.227829,1.6322113,396.31055,8.445416,5.550814,140.32111949792,290.334248713349,4.731707,0.62108594,0.35600215,0.7130397,0.7946673,0.71399677,0.60268545,0.41067275,0.43866515,0.32314962,7
